,Date,Open,High,Low,Close,Volume,Date.1
2007,2020-06-02 01:00:00,247.2851409912109,247.3255157470703,246.2540283203125,247.324951171875,30942208,2020-06-02 01:00:00
2008,2020-06-02 02:00:00,247.35256958007807,247.35256958007807,246.482177734375,246.88595581054688,0,2020-06-02 02:00:00
2009,2020-06-02 03:00:00,247.01583862304688,247.33172607421875,246.7045135498047,247.1060028076172,116574208,2020-06-02 03:00:00
2010,2020-06-02 04:00:00,247.24163818359372,247.4740753173828,246.8677520751953,247.3940277099609,0,2020-06-02 04:00:00
2011,2020-06-02 05:00:00,247.33775329589844,248.33526611328125,247.02017211914065,247.5476531982422,15690752,2020-06-02 05:00:00
2012,2020-06-02 06:00:00,247.56622314453125,247.85142517089844,247.20706176757807,247.20706176757807,0,2020-06-02 06:00:00
2013,2020-06-02 07:00:00,247.3548583984375,248.00865173339844,247.204345703125,247.80799865722656,0,2020-06-02 07:00:00
2014,2020-06-02 08:00:00,247.76011657714844,248.79722595214844,247.76011657714844,247.93667602539065,0,2020-06-02 08:00:00
2015,2020-06-02 09:00:00,248.14447021484372,249.0468597412109,248.14447021484372,248.4640045166016,17496064,2020-06-02 09:00:00
2016,2020-06-02 10:00:00,248.3858642578125,252.0063934326172,248.2416076660156,251.8916473388672,284668928,2020-06-02 10:00:00
2017,2020-06-02 11:00:00,252.0610809326172,252.1912078857422,251.16421508789065,251.2514190673828,115287040,2020-06-02 11:00:00
2018,2020-06-02 12:00:00,251.4500274658203,251.92022705078125,250.8415069580078,251.41140747070312,0,2020-06-02 12:00:00
2019,2020-06-02 13:00:00,251.27908325195312,251.96534729003903,251.0184326171875,251.41702270507807,22387712,2020-06-02 13:00:00
2020,2020-06-02 14:00:00,251.5207672119141,251.6150665283203,235.30101013183597,236.04823303222656,238446592,2020-06-02 14:00:00
2021,2020-06-02 15:00:00,236.2493133544922,237.3985595703125,233.4464874267578,234.15284729003903,753825792,2020-06-02 15:00:00
2022,2020-06-02 16:00:00,233.8520355224609,233.91416931152344,233.2252960205078,233.87039184570312,136193024,2020-06-02 16:00:00
2023,2020-06-02 17:00:00,233.8556060791016,234.55783081054688,233.76524353027344,234.47628784179688,96540672,2020-06-02 17:00:00
2024,2020-06-02 18:00:00,234.3929748535156,234.89105224609372,234.04400634765625,234.7964782714844,72038400,2020-06-02 18:00:00
2025,2020-06-02 19:00:00,234.56529235839844,236.31817626953125,234.5176544189453,236.31817626953125,161340416,2020-06-02 19:00:00
2026,2020-06-02 20:00:00,236.20407104492188,236.40032958984372,235.5799865722656,236.40032958984372,0,2020-06-02 20:00:00
2027,2020-06-02 21:00:00,236.19515991210935,238.02566528320312,236.19515991210935,237.57418823242188,62701568,2020-06-02 21:00:00
2028,2020-06-02 22:00:00,237.92068481445312,238.7509307861328,237.22805786132807,237.22805786132807,0,2020-06-02 22:00:00
2029,2020-06-03 00:00:00,237.1836395263672,238.17935180664065,236.78659057617188,237.73947143554688,0,2020-06-03 00:00:00
2030,2020-06-03 01:00:00,237.9732360839844,238.01841735839844,236.90884399414065,237.032958984375,0,2020-06-03 01:00:00
2031,2020-06-03 02:00:00,237.33816528320312,237.6451416015625,236.30130004882807,236.55889892578125,0,2020-06-03 02:00:00
2032,2020-06-03 03:00:00,236.54234313964844,236.62322998046875,235.66824340820312,235.8289031982422,0,2020-06-03 03:00:00
2033,2020-06-03 04:00:00,235.71063232421875,236.98545837402344,235.61666870117188,236.6137542724609,0,2020-06-03 04:00:00
2034,2020-06-03 05:00:00,236.7079315185547,237.20260620117188,235.4644470214844,237.1441345214844,48431104,2020-06-03 05:00:00
2035,2020-06-03 06:00:00,237.1685485839844,237.43528747558597,236.78097534179688,236.96392822265625,0,2020-06-03 06:00:00
2036,2020-06-03 07:00:00,237.07958984375,237.6512908935547,236.73912048339844,237.43829345703125,958391296,2020-06-03 07:00:00
2037,2020-06-03 08:00:00,237.43234252929688,238.10400390625,237.1688690185547,237.1688690185547,0,2020-06-03 08:00:00
2038,2020-06-03 09:00:00,237.25949096679688,238.2844696044922,236.557373046875,238.11241149902344,0,2020-06-03 09:00:00
2039,2020-06-03 10:00:00,238.3789978027344,239.91635131835935,238.3789978027344,239.7601318359375,51753984,2020-06-03 10:00:00
2040,2020-06-03 11:00:00,239.885986328125,240.55828857421875,239.58642578125,239.89419555664065,0,2020-06-03 11:00:00
2041,2020-06-03 12:00:00,240.31739807128903,240.54067993164065,238.4821014404297,238.69488525390625,0,2020-06-03 12:00:00
2042,2020-06-03 13:00:00,239.04095458984372,240.24578857421875,238.98324584960935,240.2071228027344,0,2020-06-03 13:00:00
2043,2020-06-03 14:00:00,240.46957397460935,240.46957397460935,237.7207946777344,239.60189819335935,0,2020-06-03 14:00:00
2044,2020-06-03 15:00:00,239.5401153564453,239.65773010253903,237.6887359619141,238.3966522216797,0,2020-06-03 15:00:00
2045,2020-06-03 16:00:00,238.5546417236328,241.0150451660156,238.5546417236328,239.69699096679688,0,2020-06-03 16:00:00
2046,2020-06-03 17:00:00,239.8453369140625,240.0263214111328,238.722900390625,238.722900390625,0,2020-06-03 17:00:00
2047,2020-06-03 18:00:00,238.7733154296875,242.11607360839844,238.7733154296875,241.55210876464844,0,2020-06-03 18:00:00
2048,2020-06-03 19:00:00,241.6282196044922,242.6978912353516,241.27243041992188,241.66978454589844,53033984,2020-06-03 19:00:00
2049,2020-06-03 20:00:00,241.7517547607422,241.7517547607422,240.69174194335935,241.56640625,0,2020-06-03 20:00:00
2050,2020-06-03 21:00:00,240.2421722412109,241.8415679931641,240.1887359619141,241.38916015625,0,2020-06-03 21:00:00
2051,2020-06-03 22:00:00,241.4233245849609,242.94781494140625,241.4233245849609,241.9170684814453,152933376,2020-06-03 22:00:00
2052,2020-06-04 00:00:00,242.7956085205078,244.22955322265625,241.91549682617188,242.20884704589844,172924928,2020-06-04 00:00:00
2053,2020-06-04 01:00:00,243.5177459716797,244.6695098876953,243.5177459716797,244.61624145507807,0,2020-06-04 01:00:00
2054,2020-06-04 02:00:00,244.6194305419922,245.9289703369141,244.6194305419922,245.79356384277344,62875648,2020-06-04 02:00:00
2055,2020-06-04 03:00:00,244.34402465820312,245.86859130859372,243.6741943359375,245.46664428710935,30297088,2020-06-04 03:00:00
2056,2020-06-04 04:00:00,245.41946411132807,245.41946411132807,242.6837615966797,242.8789978027344,175086592,2020-06-04 04:00:00
2057,2020-06-04 05:00:00,242.8686981201172,243.0627593994141,241.6462554931641,241.89016723632807,0,2020-06-04 05:00:00
2058,2020-06-04 06:00:00,241.97396850585935,244.1075897216797,241.33546447753903,244.0405731201172,0,2020-06-04 06:00:00
2059,2020-06-04 07:00:00,243.95684814453125,244.3134002685547,243.7359313964844,243.77249145507807,0,2020-06-04 07:00:00
2060,2020-06-04 08:00:00,243.60952758789065,243.94009399414065,243.07916259765625,243.7863311767578,0,2020-06-04 08:00:00
2061,2020-06-04 09:00:00,243.7953948974609,243.7953948974609,238.7498016357422,239.31935119628903,289014784,2020-06-04 09:00:00
2062,2020-06-04 10:00:00,239.20913696289065,240.45550537109372,238.07785034179688,240.0509185791016,0,2020-06-04 10:00:00
2063,2020-06-04 11:00:00,239.97972106933597,242.08544921875,236.7653045654297,242.04335021972656,239923200,2020-06-04 11:00:00
2064,2020-06-04 12:00:00,241.8663330078125,242.9281463623047,241.44580078125,242.0907440185547,300400640,2020-06-04 12:00:00
2065,2020-06-04 13:00:00,242.0785369873047,243.5017242431641,241.9361114501953,242.6015472412109,194470912,2020-06-04 13:00:00
2066,2020-06-04 14:00:00,242.702392578125,244.6803741455078,242.2794952392578,243.3152313232422,0,2020-06-04 14:00:00
2067,2020-06-04 15:00:00,243.3463592529297,244.183349609375,242.8151092529297,244.183349609375,0,2020-06-04 15:00:00
2068,2020-06-04 16:00:00,243.9891662597656,243.9891662597656,242.8954620361328,242.9129638671875,0,2020-06-04 16:00:00
2069,2020-06-04 17:00:00,242.8886260986328,244.09356689453125,242.8886260986328,244.09356689453125,35099648,2020-06-04 17:00:00
2070,2020-06-04 18:00:00,244.0918731689453,244.38400268554688,242.0163116455078,242.0163116455078,156568576,2020-06-04 18:00:00
2071,2020-06-04 19:00:00,242.0719451904297,242.71224975585935,239.5860748291016,241.0028839111328,0,2020-06-04 19:00:00
2072,2020-06-04 20:00:00,241.02487182617188,242.17727661132807,239.96116638183597,242.1569976806641,180258816,2020-06-04 20:00:00
2073,2020-06-04 21:00:00,242.41937255859372,242.75547790527344,241.50714111328125,242.3093719482422,0,2020-06-04 21:00:00
2074,2020-06-04 22:00:00,242.35885620117188,244.3664093017578,242.13563537597656,244.1984100341797,50633728,2020-06-04 22:00:00
2075,2020-06-05 00:00:00,244.27114868164065,244.49546813964844,243.19224548339844,244.0328826904297,0,2020-06-05 00:00:00
2076,2020-06-05 01:00:00,243.89874267578125,245.2503204345703,243.75631713867188,245.2503204345703,61775872,2020-06-05 01:00:00
2077,2020-06-05 02:00:00,245.2156219482422,245.37657165527344,244.71897888183597,245.1360321044922,0,2020-06-05 02:00:00
2078,2020-06-05 03:00:00,245.15179443359372,245.51573181152344,243.4934844970703,243.95870971679688,508844032,2020-06-05 03:00:00
2079,2020-06-05 04:00:00,243.97373962402344,244.41943359375,243.59669494628903,243.9742889404297,0,2020-06-05 04:00:00
2080,2020-06-05 05:00:00,243.9106292724609,244.1753692626953,243.9106292724609,244.1678924560547,0,2020-06-05 05:00:00
2081,2020-06-05 06:00:00,244.14547729492188,244.70590209960935,243.27047729492188,244.70590209960935,7517184,2020-06-05 06:00:00
2082,2020-06-05 07:00:00,244.64100646972656,245.0888519287109,243.84576416015625,243.96653747558597,0,2020-06-05 07:00:00
2083,2020-06-05 08:00:00,243.96707153320312,246.90304565429688,243.2298583984375,246.6647186279297,510601216,2020-06-05 08:00:00
2084,2020-06-05 09:00:00,246.70431518554688,247.3294982910156,245.7124938964844,246.1533203125,0,2020-06-05 09:00:00
2085,2020-06-05 10:00:00,246.25425720214844,246.3376007080078,244.912841796875,245.08441162109372,98296832,2020-06-05 10:00:00
2086,2020-06-05 11:00:00,245.3119964599609,245.88607788085935,243.17428588867188,243.7887115478516,0,2020-06-05 11:00:00
2087,2020-06-05 12:00:00,243.87225341796875,243.87225341796875,242.65960693359372,242.9324951171875,0,2020-06-05 12:00:00
2088,2020-06-05 13:00:00,242.8411102294922,243.68148803710935,242.474365234375,243.6304931640625,378037248,2020-06-05 13:00:00
2089,2020-06-05 14:00:00,243.59103393554688,243.700439453125,243.0882873535156,243.0882873535156,0,2020-06-05 14:00:00
2090,2020-06-05 15:00:00,243.0359649658203,243.0359649658203,240.99989318847656,242.44537353515625,195580928,2020-06-05 15:00:00
2091,2020-06-05 16:00:00,242.40701293945312,243.0208740234375,242.36265563964844,242.70626831054688,0,2020-06-05 16:00:00
2092,2020-06-05 17:00:00,242.8389129638672,243.17025756835935,242.41986083984372,242.8021240234375,0,2020-06-05 17:00:00
2093,2020-06-05 18:00:00,242.9329833984375,243.62130737304688,242.88824462890625,243.37667846679688,0,2020-06-05 18:00:00
2094,2020-06-05 19:00:00,243.25128173828125,243.3569793701172,242.36932373046875,243.04319763183597,0,2020-06-05 19:00:00
2095,2020-06-05 20:00:00,243.03564453125,243.2852935791016,242.08541870117188,242.60107421875,0,2020-06-05 20:00:00
2096,2020-06-05 21:00:00,242.7982940673828,242.7982940673828,241.2735290527344,241.5021209716797,0,2020-06-05 21:00:00
2097,2020-06-05 22:00:00,241.48794555664065,241.6722412109375,240.7477264404297,241.3540954589844,0,2020-06-05 22:00:00
2098,2020-06-06 00:00:00,241.1884002685547,241.57090759277344,239.7245330810547,241.4624938964844,230717440,2020-06-06 00:00:00
2099,2020-06-06 01:00:00,241.5818023681641,241.6263885498047,240.71563720703125,240.71563720703125,0,2020-06-06 01:00:00
2100,2020-06-06 02:00:00,240.6660614013672,240.95703125,240.1121063232422,240.36404418945312,18794496,2020-06-06 02:00:00
2101,2020-06-06 03:00:00,240.41639709472656,240.7300567626953,240.06044006347656,240.7300567626953,0,2020-06-06 03:00:00
2102,2020-06-06 04:00:00,240.78909301757807,240.89288330078125,240.3020782470703,240.3833923339844,0,2020-06-06 04:00:00
2103,2020-06-06 05:00:00,240.56759643554688,240.9247589111328,240.28765869140625,240.67762756347656,0,2020-06-06 05:00:00
2104,2020-06-06 06:00:00,240.72348022460935,241.4604034423828,240.72348022460935,240.935546875,0,2020-06-06 06:00:00
2105,2020-06-06 07:00:00,240.97190856933597,241.6516265869141,240.97190856933597,241.15557861328125,0,2020-06-06 07:00:00
2106,2020-06-06 08:00:00,240.99734497070312,240.99734497070312,240.19700622558597,240.28842163085935,0,2020-06-06 08:00:00
2107,2020-06-06 09:00:00,240.63116455078125,243.17514038085935,240.63116455078125,242.95877075195312,139502592,2020-06-06 09:00:00
2108,2020-06-06 10:00:00,242.98141479492188,243.3401336669922,242.6284637451172,243.1781768798828,0,2020-06-06 10:00:00
2109,2020-06-06 11:00:00,243.4050445556641,243.7111358642578,243.0910797119141,243.511962890625,0,2020-06-06 11:00:00
2110,2020-06-06 12:00:00,243.49044799804688,245.9810485839844,243.49044799804688,243.81320190429688,69378048,2020-06-06 12:00:00
2111,2020-06-06 13:00:00,243.74513244628903,243.9561462402344,242.41949462890625,242.5003662109375,0,2020-06-06 13:00:00
2112,2020-06-06 14:00:00,242.70138549804688,242.86004638671875,242.20162963867188,242.7151031494141,0,2020-06-06 14:00:00
2113,2020-06-06 15:00:00,242.86520385742188,243.49696350097656,242.49237060546875,243.39080810546875,0,2020-06-06 15:00:00
2114,2020-06-06 16:00:00,243.3729705810547,243.9138946533203,241.8428955078125,241.8428955078125,7851520,2020-06-06 16:00:00
2115,2020-06-06 17:00:00,242.0544586181641,242.0544586181641,240.6282196044922,240.86741638183597,75751936,2020-06-06 17:00:00
2116,2020-06-06 18:00:00,241.25299072265625,241.3056488037109,240.666259765625,241.0745849609375,0,2020-06-06 18:00:00
2117,2020-06-06 19:00:00,241.07327270507807,241.4288024902344,240.92398071289065,241.1804656982422,0,2020-06-06 19:00:00
2118,2020-06-06 20:00:00,241.10873413085935,241.8958282470703,240.7810821533203,241.8017425537109,0,2020-06-06 20:00:00
2119,2020-06-06 21:00:00,241.70933532714844,242.0450897216797,241.43429565429688,241.69512939453125,0,2020-06-06 21:00:00
2120,2020-06-06 22:00:00,242.0235137939453,242.38400268554688,241.7538604736328,241.92930603027344,0,2020-06-06 22:00:00
2121,2020-06-07 00:00:00,242.0462951660156,242.0462951660156,241.47283935546875,241.93328857421875,0,2020-06-07 00:00:00
2122,2020-06-07 01:00:00,242.1478271484375,242.8671722412109,241.8386383056641,242.07418823242188,0,2020-06-07 01:00:00
2123,2020-06-07 02:00:00,241.9911651611328,243.9614715576172,241.76519775390625,243.95559692382807,36806656,2020-06-07 02:00:00
2124,2020-06-07 03:00:00,244.01451110839844,244.01451110839844,243.18507385253903,243.30035400390625,0,2020-06-07 03:00:00
2125,2020-06-07 04:00:00,243.4327850341797,243.50604248046875,242.59347534179688,242.8212432861328,0,2020-06-07 04:00:00
2126,2020-06-07 05:00:00,242.86721801757807,243.1996612548828,242.1790008544922,242.3346710205078,0,2020-06-07 05:00:00
2127,2020-06-07 06:00:00,242.34329223632807,242.62689208984372,241.97804260253903,242.4966735839844,0,2020-06-07 06:00:00
2128,2020-06-07 07:00:00,242.4646453857422,242.8278045654297,242.23440551757807,242.4527587890625,0,2020-06-07 07:00:00
2129,2020-06-07 08:00:00,242.4992218017578,242.6413116455078,241.0975341796875,242.262939453125,183514112,2020-06-07 08:00:00
2130,2020-06-07 09:00:00,242.37257385253903,242.89328002929688,242.22373962402344,242.22373962402344,0,2020-06-07 09:00:00
2131,2020-06-07 10:00:00,242.13330078125,242.35476684570312,241.7160186767578,241.93582153320312,9327104,2020-06-07 10:00:00
2132,2020-06-07 11:00:00,241.76708984375,242.07952880859372,240.22149658203125,240.22149658203125,82179584,2020-06-07 11:00:00
2133,2020-06-07 12:00:00,239.4346923828125,239.94602966308597,239.42660522460935,239.90269470214844,183765504,2020-06-07 12:00:00
2134,2020-06-07 13:00:00,239.8521270751953,239.8521270751953,237.18150329589844,237.18150329589844,217731584,2020-06-07 13:00:00
2135,2020-06-07 14:00:00,236.91207885742188,237.91302490234372,236.7294921875,237.66099548339844,233195008,2020-06-07 14:00:00
2136,2020-06-07 15:00:00,237.62486267089844,238.40963745117188,237.5162811279297,238.12559509277344,58080768,2020-06-07 15:00:00
2137,2020-06-07 16:00:00,238.1286163330078,238.1286163330078,236.4846649169922,236.68983459472656,0,2020-06-07 16:00:00
2138,2020-06-07 17:00:00,236.6838836669922,237.62298583984372,236.32525634765625,237.62298583984372,0,2020-06-07 17:00:00
2139,2020-06-07 18:00:00,237.7370758056641,238.3710784912109,237.5313262939453,238.1759490966797,16972800,2020-06-07 18:00:00
2140,2020-06-07 19:00:00,238.2924346923828,241.5580139160156,238.2924346923828,241.4151306152344,308968448,2020-06-07 19:00:00
2141,2020-06-07 20:00:00,241.92938232421875,243.8899383544922,241.92938232421875,243.4706268310547,365064192,2020-06-07 20:00:00
2142,2020-06-07 21:00:00,243.64749145507807,243.64749145507807,242.6959991455078,242.80514526367188,724992,2020-06-07 21:00:00
2143,2020-06-07 22:00:00,242.98513793945312,243.39068603515625,242.7861328125,242.9370880126953,139725824,2020-06-07 22:00:00
2144,2020-06-08 00:00:00,245.1809844970703,245.4530487060547,244.05059814453125,244.5591735839844,172407808,2020-06-08 00:00:00
2145,2020-06-08 01:00:00,244.5682678222656,244.76333618164065,243.9976348876953,244.52883911132807,139499520,2020-06-08 01:00:00
2146,2020-06-08 02:00:00,244.47543334960935,244.9853515625,244.28317260742188,244.35630798339844,20238336,2020-06-08 02:00:00
2147,2020-06-08 03:00:00,244.35110473632807,244.7185211181641,244.301025390625,244.6430511474609,31690752,2020-06-08 03:00:00
2148,2020-06-08 04:00:00,244.5674743652344,244.66229248046875,243.9779052734375,244.53204345703125,52692992,2020-06-08 04:00:00
2149,2020-06-08 05:00:00,244.56065368652344,244.65087890625,244.1591339111328,244.2530517578125,51344384,2020-06-08 05:00:00
2150,2020-06-08 06:00:00,244.31451416015625,244.5216827392578,244.1119842529297,244.1415252685547,19158016,2020-06-08 06:00:00
2151,2020-06-08 07:00:00,244.1482391357422,244.15489196777344,243.61883544921875,244.07640075683597,31780864,2020-06-08 07:00:00
2152,2020-06-08 08:00:00,244.0475311279297,244.48779296875,243.4056701660156,244.2344665527344,0,2020-06-08 08:00:00
2153,2020-06-08 09:00:00,244.03970336914065,244.2529144287109,243.88722229003903,244.0125274658203,72494080,2020-06-08 09:00:00
2154,2020-06-08 10:00:00,244.06292724609372,244.949951171875,243.9723052978516,244.6146240234375,0,2020-06-08 10:00:00
2155,2020-06-08 11:00:00,244.3080139160156,244.5691680908203,244.09848022460935,244.48843383789065,0,2020-06-08 11:00:00
2156,2020-06-08 12:00:00,244.3834228515625,244.9497833251953,243.8348846435547,244.2936553955078,0,2020-06-08 12:00:00
2157,2020-06-08 13:00:00,244.0869598388672,244.5508270263672,243.30909729003903,243.30909729003903,0,2020-06-08 13:00:00
2158,2020-06-08 14:00:00,243.23947143554688,243.23947143554688,241.95852661132807,241.9902801513672,0,2020-06-08 14:00:00
2159,2020-06-08 15:00:00,241.832763671875,242.9712677001953,241.5421905517578,242.43870544433597,1399808,2020-06-08 15:00:00
2160,2020-06-08 16:00:00,242.65963745117188,242.65963745117188,241.9557647705078,242.3900146484375,0,2020-06-08 16:00:00
2161,2020-06-08 17:00:00,242.2928009033203,242.8401336669922,242.03970336914065,242.81329345703125,0,2020-06-08 17:00:00
2162,2020-06-08 18:00:00,242.7719573974609,243.1537628173828,242.3953399658203,242.3953399658203,0,2020-06-08 18:00:00
2163,2020-06-08 19:00:00,242.3933868408203,243.05105590820312,242.34214782714844,242.98388671875,0,2020-06-08 19:00:00
2164,2020-06-08 20:00:00,242.90298461914065,243.43701171875,242.5889892578125,242.84210205078125,0,2020-06-08 20:00:00
2165,2020-06-08 21:00:00,242.96202087402344,243.2028961181641,242.9072723388672,243.13604736328125,0,2020-06-08 21:00:00
2166,2020-06-08 22:00:00,243.20458984375,243.36387634277344,242.64393615722656,242.6635284423828,0,2020-06-08 22:00:00
2167,2020-06-09 00:00:00,246.42279052734372,248.34243774414065,244.64080810546875,244.64080810546875,643595264,2020-06-09 00:00:00
2168,2020-06-09 01:00:00,244.5003662109375,244.5003662109375,243.7311553955078,243.91954040527344,0,2020-06-09 01:00:00
2169,2020-06-09 02:00:00,243.90069580078125,244.25503540039065,243.4794769287109,243.65318298339844,0,2020-06-09 02:00:00
2170,2020-06-09 03:00:00,243.60403442382807,243.90313720703125,243.30694580078125,243.4835968017578,13864960,2020-06-09 03:00:00
2171,2020-06-09 04:00:00,243.44517517089844,243.44517517089844,242.87225341796875,242.91233825683597,0,2020-06-09 04:00:00
2172,2020-06-09 05:00:00,243.0457000732422,243.7099151611328,243.0162353515625,243.46185302734372,0,2020-06-09 05:00:00
2173,2020-06-09 06:00:00,243.51116943359372,243.8750762939453,243.2606964111328,243.7686004638672,0,2020-06-09 06:00:00
2174,2020-06-09 07:00:00,243.778076171875,244.41510009765625,243.778076171875,244.25,15987200,2020-06-09 07:00:00
2175,2020-06-09 08:00:00,244.39524841308597,244.44430541992188,243.4721527099609,243.8152313232422,0,2020-06-09 08:00:00
2176,2020-06-09 09:00:00,243.7703399658203,243.9286956787109,242.91912841796875,243.0080718994141,0,2020-06-09 09:00:00
2177,2020-06-09 10:00:00,242.9929962158203,243.39161682128903,242.3385467529297,242.4808807373047,73833472,2020-06-09 10:00:00
2178,2020-06-09 11:00:00,242.4424591064453,243.28680419921875,242.38597106933597,243.28680419921875,41293824,2020-06-09 11:00:00
2179,2020-06-09 12:00:00,243.3588714599609,244.30111694335935,243.3588714599609,243.9280548095703,108326912,2020-06-09 12:00:00
2180,2020-06-09 13:00:00,243.93939208984372,244.03952026367188,243.45501708984372,244.03952026367188,5470208,2020-06-09 13:00:00
2181,2020-06-09 14:00:00,243.95559692382807,243.95559692382807,243.5124053955078,243.52349853515625,0,2020-06-09 14:00:00
2182,2020-06-09 15:00:00,243.4659576416016,243.895263671875,243.419921875,243.7461395263672,0,2020-06-09 15:00:00
2183,2020-06-09 16:00:00,243.6348876953125,244.05198669433597,243.14627075195312,243.2439117431641,0,2020-06-09 16:00:00
2184,2020-06-09 17:00:00,243.28811645507807,243.6782073974609,243.28811645507807,243.6431121826172,0,2020-06-09 17:00:00
2185,2020-06-09 18:00:00,243.6641998291016,244.07504272460935,243.60227966308597,243.7413787841797,416768,2020-06-09 18:00:00
2186,2020-06-09 19:00:00,243.7626495361328,243.82098388671875,242.48692321777344,243.3262176513672,164297216,2020-06-09 19:00:00
2187,2020-06-09 20:00:00,243.380859375,243.7571563720703,242.88754272460935,243.7571563720703,56024064,2020-06-09 20:00:00
2188,2020-06-09 21:00:00,243.78753662109372,244.93536376953125,243.7480316162109,244.8527374267578,105436160,2020-06-09 21:00:00
2189,2020-06-09 22:00:00,244.8545379638672,245.73423767089844,244.3661193847656,245.40013122558597,179962880,2020-06-09 22:00:00
2190,2020-06-10 00:00:00,244.89097595214844,245.05615234375,244.2243804931641,244.3295745849609,0,2020-06-10 00:00:00
2191,2020-06-10 01:00:00,244.2970428466797,245.32345581054688,244.19097900390625,245.32345581054688,69225472,2020-06-10 01:00:00
2192,2020-06-10 02:00:00,245.3838348388672,245.4347686767578,243.96878051757807,244.7665100097656,0,2020-06-10 02:00:00
2193,2020-06-10 03:00:00,244.7591857910156,244.8377685546875,244.5339508056641,244.6504669189453,0,2020-06-10 03:00:00
2194,2020-06-10 04:00:00,244.7816162109375,244.88851928710935,243.9697265625,244.1491241455078,0,2020-06-10 04:00:00
2195,2020-06-10 05:00:00,244.1844482421875,245.46339416503903,244.0877990722656,244.88368225097656,147493888,2020-06-10 05:00:00
2196,2020-06-10 06:00:00,244.8813934326172,245.1300048828125,244.68722534179688,245.0115203857422,55001088,2020-06-10 06:00:00
2197,2020-06-10 07:00:00,244.9950256347656,245.3935394287109,244.91683959960935,245.19053649902344,40997888,2020-06-10 07:00:00
2198,2020-06-10 08:00:00,245.07858276367188,245.1222076416016,244.2945556640625,244.3209381103516,0,2020-06-10 08:00:00
2199,2020-06-10 09:00:00,244.2978515625,244.46902465820312,243.7329559326172,244.2975616455078,26961920,2020-06-10 09:00:00
2200,2020-06-10 10:00:00,244.2612152099609,244.5476837158203,244.10482788085935,244.3769073486328,0,2020-06-10 10:00:00
2201,2020-06-10 11:00:00,244.2291412353516,244.4947967529297,243.97430419921875,243.97430419921875,0,2020-06-10 11:00:00
